05/30/2019 23:00:06 PM - INFO - 持仓,操作日期,2011-04-26,股票名称,股票具体名称,当前价格,价格,今日指标,指标,ROE,roe,PE,pe,所属板块,板块
05/30/2019 23:12:10 PM - INFO - 明日操作,持仓,操作日期,2012-11-22,股票名称,招商银行,当前价格,7.861063919999999,今日指标,3.054720122222225,ROE,19.678922222222223,PE,5.037637,所属板块,银行
05/30/2019 23:12:10 PM - INFO - 明日操作,持仓,操作日期,2012-11-22,股票名称,交通银行,当前价格,3.1657420199999997,今日指标,-2.4424755666666655,ROE,15.711593333333333,PE,5.501233,所属板块,银行
05/30/2019 23:12:10 PM - INFO - 明日操作,持仓,操作日期,2012-11-22,股票名称,建设银行,当前价格,3.05017868,今日指标,0.21176653333333562,ROE,18.469333333333335,PE,5.532596,所属板块,银行
05/30/2019 23:12:10 PM - INFO - 明日操作,持仓,操作日期,2012-12-12,股票名称,闻泰科技,当前价格,9.32887624,今日指标,-64.39011056666666,ROE,17.150193333333334,PE,24.709183,所属板块,电子
05/30/2019 23:12:10 PM - INFO - 明日操作,持仓,操作日期,2012-12-12,股票名称,浙江医药,当前价格,10.10687083,今日指标,-16.206650411111102,ROE,19.50370888888889,PE,10.821321,所属板块,医药生物
05/30/2019 23:12:10 PM - INFO - 明日操作,持仓,操作日期,2012-12-12,股票名称,新和成,当前价格,6.246309999999999,今日指标,-24.112901911111106,ROE,17.540608888888887,PE,12.622276,所属板块,医药生物
05/30/2019 23:12:10 PM - INFO - 明日操作,持仓,操作日期,2012-12-12,股票名称,四川双马,当前价格,6.57157518,今日指标,-431.74233304444436,ROE,4.961655555555557,PE,132.334542,所属板块,建筑材料
05/30/2019 23:12:10 PM - INFO - 明日操作,持仓,操作日期,2012-12-12,股票名称,英特集团,当前价格,7.28406688,今日指标,-70.96576616666667,ROE,25.443453333333334,PE,29.214915,所属板块,医药生物
05/30/2019 23:12:10 PM - INFO - 明日操作,持仓,操作日期,2012-12-12,股票名称,阳光城,当前价格,2.511074625,今日指标,-31.22994044444444,ROE,19.962035555555556,PE,15.51272,所属板块,房地产
05/30/2019 23:12:10 PM - INFO - 明日操作,持仓,操作日期,2012-12-12,股票名称,建发股份,当前价格,4.1977433600000005,今日指标,-2.1124141555555553,ROE,20.876184444444444,PE,6.966242,所属板块,交通运输
05/30/2019 23:12:10 PM - INFO - 明日操作,持仓,操作日期,2012-12-12,股票名称,兴业银行,当前价格,6.535209200000001,今日指标,5.585353644444446,ROE,20.702904444444446,PE,4.581076,所属板块,银行
05/30/2019 23:12:10 PM - INFO - 明日操作,持仓,操作日期,2012-12-12,股票名称,冠城大通,当前价格,4.5028219499999995,今日指标,-7.898633522222227,ROE,19.955217777777776,PE,8.440561,所属板块,房地产
05/30/2019 23:12:10 PM - INFO - 明日操作,持仓,操作日期,2012-12-12,股票名称,招商银行,当前价格,7.537328245,今日指标,1.2801352222222242,ROE,19.678922222222223,PE,5.57539,所属板块,银行
05/30/2019 23:12:10 PM - INFO - 明日操作,持仓,操作日期,2012-12-12,股票名称,交通银行,当前价格,3.08117516,今日指标,-3.3911430666666647,ROE,15.711593333333333,PE,5.788708,所属板块,银行
05/30/2019 23:12:10 PM - INFO - 明日操作,持仓,操作日期,2012-12-12,股票名称,建设银行,当前价格,2.9994631199999997,今日指标,-0.576329566666665,ROE,18.469333333333335,PE,5.771413,所属板块,银行
05/30/2019 23:12:10 PM - INFO - 明日操作,持仓,操作日期,2012-12-12,股票名称,泸州老窖,当前价格,25.088607,今日指标,0.03132006666666598,ROE,38.252586666666666,PE,11.582202,所属板块,食品饮料
05/30/2019 23:12:10 PM - INFO - 明日操作,持仓,操作日期,2012-12-22,股票名称,闻泰科技,当前价格,8.83420096,今日指标,-67.28890646666666,ROE,17.150193333333334,PE,25.587606,所属板块,电子
05/30/2019 23:12:10 PM - INFO - 明日操作,持仓,操作日期,2012-12-22,股票名称,浙江医药,当前价格,9.972077989999999,今日指标,-17.374748111111106,ROE,19.50370888888889,PE,11.17529,所属板块,医药生物
05/30/2019 23:12:10 PM - INFO - 明日操作,持仓,操作日期,2012-12-22,股票名称,新和成,当前价格,5.90340912,今日指标,-25.110445711111108,ROE,17.540608888888887,PE,12.924562,所属板块,医药生物
05/30/2019 23:12:11 PM - INFO - 明日操作,持仓,操作日期,2012-12-22,股票名称,四川双马,当前价格,6.65051302,今日指标,-456.9741198444444,ROE,4.961655555555557,PE,139.980538,所属板块,建筑材料
05/30/2019 23:12:11 PM - INFO - 明日操作,持仓,操作日期,2012-12-22,股票名称,英特集团,当前价格,7.467158234999999,今日指标,-73.75289006666667,ROE,25.443453333333334,PE,30.059498,所属板块,医药生物
05/30/2019 23:12:11 PM - INFO - 明日操作,持仓,操作日期,2012-12-22,股票名称,阳光城,当前价格,2.773618665,今日指标,-31.374652044444442,ROE,19.962035555555556,PE,15.556572,所属板块,房地产
05/30/2019 23:12:11 PM - INFO - 明日操作,持仓,操作日期,2012-12-22,股票名称,建发股份,当前价格,4.84101248,今日指标,-2.7028732555555557,ROE,20.876184444444444,PE,7.145169,所属板块,交通运输
05/30/2019 23:12:11 PM - INFO - 明日操作,持仓,操作日期,2012-12-22,股票名称,兴业银行,当前价格,7.47332794,今日指标,4.293255144444448,ROE,20.702904444444446,PE,4.972621,所属板块,银行
05/30/2019 23:12:11 PM - INFO - 明日操作,持仓,操作日期,2012-12-22,股票名称,冠城大通,当前价格,4.92126601,今日指标,-10.59416922222222,ROE,19.955217777777776,PE,9.25739,所属板块,房地产
05/30/2019 23:12:11 PM - INFO - 明日操作,持仓,操作日期,2012-12-22,股票名称,招商银行,当前价格,8.443788135,今日指标,-0.24333287777777812,ROE,19.678922222222223,PE,6.037047,所属板块,银行
05/30/2019 23:12:11 PM - INFO - 明日操作,持仓,操作日期,2012-12-22,股票名称,交通银行,当前价格,3.26869298,今日指标,-4.0810839666666645,ROE,15.711593333333333,PE,5.997781,所属板块,银行
05/30/2019 23:12:11 PM - INFO - 明日操作,持仓,操作日期,2012-12-22,股票名称,建设银行,当前价格,3.16247742,今日指标,-0.839029366666665,ROE,18.469333333333335,PE,5.851019,所属板块,银行
05/30/2019 23:12:11 PM - INFO - 明日操作,持仓,操作日期,2012-12-22,股票名称,泸州老窖,当前价格,25.088607,今日指标,-2.4967967333333334,ROE,38.252586666666666,PE,12.348298,所属板块,食品饮料
05/30/2019 23:12:11 PM - INFO - 明日操作,持仓,操作日期,2013-01-01,股票名称,闻泰科技,当前价格,9.0440632,今日指标,-78.60355706666665,ROE,17.150193333333334,PE,29.016288,所属板块,电子
05/30/2019 23:12:11 PM - INFO - 明日操作,持仓,操作日期,2013-01-01,股票名称,浙江医药,当前价格,10.285730560000001,今日指标,-19.469904911111104,ROE,19.50370888888889,PE,11.810186,所属板块,医药生物
05/30/2019 23:12:11 PM - INFO - 明日操作,持仓,操作日期,2013-01-01,股票名称,新和成,当前价格,6.0326431199999995,今日指标,-28.200394111111112,ROE,17.540608888888887,PE,13.86091,所属板块,医药生物
05/30/2019 23:12:11 PM - INFO - 明日操作,持仓,操作日期,2013-01-01,股票名称,四川双马,当前价格,7.12414006,今日指标,-464.0907777444444,ROE,4.961655555555557,PE,142.137101,所属板块,建筑材料
05/30/2019 23:12:11 PM - INFO - 明日操作,持仓,操作日期,2013-01-01,股票名称,英特集团,当前价格,7.754166305,今日指标,-81.35414306666665,ROE,25.443453333333334,PE,32.362908,所属板块,医药生物
05/30/2019 23:12:11 PM - INFO - 明日操作,持仓,操作日期,2013-01-01,股票名称,阳光城,当前价格,2.90190723,今日指标,-36.113980044444446,ROE,19.962035555555556,PE,16.992732,所属板块,房地产
05/30/2019 23:12:11 PM - INFO - 明日操作,持仓,操作日期,2013-01-01,股票名称,建发股份,当前价格,5.018323840000001,今日指标,-6.796734455555555,ROE,20.876184444444444,PE,8.385733,所属板块,交通运输
05/30/2019 23:12:12 PM - INFO - 明日操作,持仓,操作日期,2013-01-01,股票名称,兴业银行,当前价格,8.0109016,今日指标,-0.458800955555553,ROE,20.702904444444446,PE,6.412638,所属板块,银行
05/30/2019 23:12:12 PM - INFO - 明日操作,持仓,操作日期,2013-01-01,股票名称,冠城大通,当前价格,5.235099055,今日指标,-14.716750322222225,ROE,19.955217777777776,PE,10.506657,所属板块,房地产
05/30/2019 23:12:12 PM - INFO - 明日操作,持仓,操作日期,2013-01-01,股票名称,招商银行,当前价格,9.114111415,今日指标,-3.3404917777777747,ROE,19.678922222222223,PE,6.97558,所属板块,银行
05/30/2019 23:12:12 PM - INFO - 明日操作,持仓,操作日期,2013-01-01,股票名称,交通银行,当前价格,3.39002804,今日指标,-5.590332366666669,ROE,15.711593333333333,PE,6.455129,所属板块,银行
05/30/2019 23:12:12 PM - INFO - 明日操作,持仓,操作日期,2013-01-01,股票名称,建设银行,当前价格,3.23130568,今日指标,-1.6709065666666625,ROE,18.469333333333335,PE,6.103103,所属板块,银行
05/30/2019 23:12:12 PM - INFO - 明日操作,持仓,操作日期,2013-01-01,股票名称,泸州老窖,当前价格,26.803395000000002,今日指标,-4.162237433333331,ROE,38.252586666666666,PE,12.852977,所属板块,食品饮料
05/30/2019 23:12:12 PM - INFO - 明日操作,持仓,操作日期,2013-01-11,股票名称,闻泰科技,当前价格,10.12335472,今日指标,-80.00619896666667,ROE,17.150193333333334,PE,29.441331,所属板块,电子
05/30/2019 23:12:12 PM - INFO - 明日操作,持仓,操作日期,2013-01-11,股票名称,浙江医药,当前价格,10.86378447,今日指标,-19.914893411111105,ROE,19.50370888888889,PE,11.945031,所属板块,医药生物
05/30/2019 23:12:12 PM - INFO - 明日操作,持仓,操作日期,2013-01-11,股票名称,新和成,当前价格,6.38071336,今日指标,-27.00820971111111,ROE,17.540608888888887,PE,13.499642,所属板块,医药生物
05/30/2019 23:12:12 PM - INFO - 明日操作,持仓,操作日期,2013-01-11,股票名称,四川双马,当前价格,7.143874520000001,今日指标,-464.73774604444446,ROE,4.961655555555557,PE,142.333152,所属板块,建筑材料
05/30/2019 23:12:12 PM - INFO - 明日操作,持仓,操作日期,2013-01-11,股票名称,英特集团,当前价格,8.29354354,今日指标,-81.60752036666666,ROE,25.443453333333334,PE,32.439689,所属板块,医药生物
05/30/2019 23:12:12 PM - INFO - 明日操作,持仓,操作日期,2013-01-11,股票名称,阳光城,当前价格,3.0809145300000003,今日指标,-39.22529264444444,ROE,19.962035555555556,PE,17.935554,所属板块,房地产
05/30/2019 23:12:12 PM - INFO - 明日操作,持仓,操作日期,2013-01-11,股票名称,建发股份,当前价格,5.68221056,今日指标,-6.757372055555557,ROE,20.876184444444444,PE,8.373805,所属板块,交通运输
05/30/2019 23:12:12 PM - INFO - 明日操作,持仓,操作日期,2013-01-11,股票名称,兴业银行,当前价格,8.756653295,今日指标,0.498908544444447,ROE,20.702904444444446,PE,6.122423,所属板块,银行
05/30/2019 23:12:12 PM - INFO - 明日操作,持仓,操作日期,2013-01-11,股票名称,冠城大通,当前价格,5.90369989,今日指标,-17.465135522222226,ROE,19.955217777777776,PE,11.339501,所属板块,房地产
05/30/2019 23:12:12 PM - INFO - 明日操作,持仓,操作日期,2013-01-11,股票名称,招商银行,当前价格,10.19196078,今日指标,-2.9889196777777762,ROE,19.678922222222223,PE,6.869043,所属板块,银行
05/30/2019 23:12:12 PM - INFO - 明日操作,持仓,操作日期,2013-01-11,股票名称,交通银行,当前价格,3.61431406,今日指标,-5.417844666666667,ROE,15.711593333333333,PE,6.40286,所属板块,银行
05/30/2019 23:12:12 PM - INFO - 明日操作,持仓,操作日期,2013-01-11,股票名称,建设银行,当前价格,3.31824664,今日指标,-1.7584753666666657,ROE,18.469333333333335,PE,6.129639,所属板块,银行
05/30/2019 23:12:12 PM - INFO - 明日操作,持仓,操作日期,2013-01-11,股票名称,泸州老窖,当前价格,27.37368,今日指标,-6.1751450333333295,ROE,38.252586666666666,PE,13.462949,所属板块,食品饮料
05/30/2019 23:12:12 PM - INFO - 明日操作,持仓,操作日期,2013-01-31,股票名称,闻泰科技,当前价格,10.258266160000002,今日指标,-78.51004826666666,ROE,17.150193333333334,PE,28.987952,所属板块,电子
05/30/2019 23:12:12 PM - INFO - 明日操作,持仓,操作日期,2013-01-31,股票名称,浙江医药,当前价格,10.87415315,今日指标,-21.398187311111105,ROE,19.50370888888889,PE,12.394514,所属板块,医药生物
05/30/2019 23:12:12 PM - INFO - 明日操作,持仓,操作日期,2013-01-31,股票名称,新和成,当前价格,6.289388000000001,今日指标,-26.764907311111113,ROE,17.540608888888887,PE,13.425914,所属板块,医药生物
05/30/2019 23:12:12 PM - INFO - 明日操作,持仓,操作日期,2013-01-31,股票名称,四川双马,当前价格,7.03533499,今日指标,-456.9741198444444,ROE,4.961655555555557,PE,139.980538,所属板块,建筑材料
05/30/2019 23:12:12 PM - INFO - 明日操作,持仓,操作日期,2013-01-31,股票名称,英特集团,当前价格,8.26385305,今日指标,-78.44033216666666,ROE,25.443453333333334,PE,31.479935,所属板块,医药生物
05/30/2019 23:12:13 PM - INFO - 明日操作,持仓,操作日期,2013-01-31,股票名称,阳光城,当前价格,3.2778225599999997,今日指标,-49.174264644444435,ROE,19.962035555555556,PE,20.950394,所属板块,房地产
05/30/2019 23:12:13 PM - INFO - 明日操作,持仓,操作日期,2013-01-31,股票名称,建发股份,当前价格,5.669840000000001,今日指标,-7.032918755555556,ROE,20.876184444444444,PE,8.457304,所属板块,交通运输
05/30/2019 23:12:13 PM - INFO - 明日操作,持仓,操作日期,2013-01-31,股票名称,兴业银行,当前价格,8.685503839999999,今日指标,-3.329345555555552,ROE,20.702904444444446,PE,7.2825,所属板块,银行
05/30/2019 23:12:13 PM - INFO - 明日操作,持仓,操作日期,2013-01-31,股票名称,冠城大通,当前价格,6.463141405,今日指标,-16.249504622222226,ROE,19.955217777777776,PE,10.971128,所属板块,房地产
05/30/2019 23:12:13 PM - INFO - 明日操作,持仓,操作日期,2013-01-31,股票名称,招商银行,当前价格,10.2071954,今日指标,-4.395198177777775,ROE,19.678922222222223,PE,7.295188,所属板块,银行
05/30/2019 23:12:13 PM - INFO - 明日操作,持仓,操作日期,2013-01-31,股票名称,交通银行,当前价格,3.58857632,今日指标,-7.099577466666666,ROE,15.711593333333333,PE,6.912476,所属板块,银行
05/30/2019 23:12:13 PM - INFO - 明日操作,持仓,操作日期,2013-01-31,股票名称,建设银行,当前价格,3.33998188,今日指标,-2.984402266666663,ROE,18.469333333333335,PE,6.501132,所属板块,银行
05/30/2019 23:12:13 PM - INFO - 明日操作,持仓,操作日期,2013-01-31,股票名称,泸州老窖,当前价格,28.883952,今日指标,1.1695692666666702,ROE,38.252586666666666,PE,11.237278,所属板块,食品饮料
05/30/2019 23:12:13 PM - INFO - 明日操作,持仓,操作日期,2013-02-20,股票名称,闻泰科技,当前价格,10.27325632,今日指标,-80.84778476666666,ROE,17.150193333333334,PE,29.696357,所属板块,电子
05/30/2019 23:12:13 PM - INFO - 明日操作,持仓,操作日期,2013-02-20,股票名称,浙江医药,当前价格,11.41591668,今日指标,-22.34378911111111,ROE,19.50370888888889,PE,12.68106,所属板块,医药生物
05/30/2019 23:12:13 PM - INFO - 明日操作,持仓,操作日期,2013-02-20,股票名称,新和成,当前价格,6.24975624,今日指标,-27.421825111111115,ROE,17.540608888888887,PE,13.62498,所属板块,医药生物
05/30/2019 23:12:13 PM - INFO - 明日操作,持仓,操作日期,2013-02-20,股票名称,四川双马,当前价格,7.07480391,今日指标,-456.9741198444444,ROE,4.961655555555557,PE,139.980538,所属板块,建筑材料
05/30/2019 23:12:13 PM - INFO - 明日操作,持仓,操作日期,2013-02-20,股票名称,英特集团,当前价格,8.258904635,今日指标,-88.57533506666665,ROE,25.443453333333334,PE,34.551148,所属板块,医药生物
05/30/2019 23:12:13 PM - INFO - 明日操作,持仓,操作日期,2013-02-20,股票名称,阳光城,当前价格,3.66368274,今日指标,-38.248486044444434,ROE,19.962035555555556,PE,17.639552,所属板块,房地产
05/30/2019 23:12:13 PM - INFO - 明日操作,持仓,操作日期,2013-02-20,股票名称,建发股份,当前价格,5.7316928,今日指标,-7.426559255555556,ROE,20.876184444444444,PE,8.576589,所属板块,交通运输
05/30/2019 23:12:13 PM - INFO - 明日操作,持仓,操作日期,2013-02-20,股票名称,兴业银行,当前价格,10.487956700000002,今日指标,-2.9187430555555522,ROE,20.702904444444446,PE,7.158075,所属板块,银行
05/30/2019 23:12:13 PM - INFO - 明日操作,持仓,操作日期,2013-02-20,股票名称,冠城大通,当前价格,5.985569379999999,今日指标,-14.558188622222225,ROE,19.955217777777776,PE,10.458608,所属板块,房地产
05/30/2019 23:12:13 PM - INFO - 明日操作,持仓,操作日期,2013-02-20,股票名称,招商银行,当前价格,10.86228406,今日指标,-3.4744222777777765,ROE,19.678922222222223,PE,7.016165,所属板块,银行
05/30/2019 23:12:13 PM - INFO - 明日操作,持仓,操作日期,2013-02-20,股票名称,交通银行,当前价格,3.94522786,今日指标,-6.7977264666666635,ROE,15.711593333333333,PE,6.821006,所属板块,银行
05/30/2019 23:12:13 PM - INFO - 明日操作,持仓,操作日期,2013-02-20,股票名称,建设银行,当前价格,3.58993714,今日指标,-2.721702466666663,ROE,18.469333333333335,PE,6.421526,所属板块,银行
05/30/2019 23:12:13 PM - INFO - 明日操作,持仓,操作日期,2013-02-20,股票名称,泸州老窖,当前价格,24.156486,今日指标,1.397219766666666,ROE,38.252586666666666,PE,11.168293,所属板块,食品饮料
05/30/2019 23:12:13 PM - INFO - 明日操作,持仓,操作日期,2013-03-02,股票名称,闻泰科技,当前价格,10.47312512,今日指标,-80.84778476666666,ROE,17.150193333333334,PE,29.696357,所属板块,电子
05/30/2019 23:12:13 PM - INFO - 明日操作,持仓,操作日期,2013-03-02,股票名称,浙江医药,当前价格,11.98878625,今日指标,-22.36233181111111,ROE,19.50370888888889,PE,12.686679,所属板块,医药生物
05/30/2019 23:12:14 PM - INFO - 明日操作,持仓,操作日期,2013-03-02,股票名称,新和成,当前价格,6.47376184,今日指标,-30.225452311111116,ROE,17.540608888888887,PE,14.474564,所属板块,医药生物
05/30/2019 23:12:14 PM - INFO - 明日操作,持仓,操作日期,2013-03-02,股票名称,四川双马,当前价格,7.04520222,今日指标,-444.0347439444444,ROE,4.961655555555557,PE,136.059515,所属板块,建筑材料
05/30/2019 23:12:14 PM - INFO - 明日操作,持仓,操作日期,2013-03-02,股票名称,英特集团,当前价格,8.931889075,今日指标,-92.24927126666665,ROE,25.443453333333334,PE,35.664462,所属板块,医药生物
05/30/2019 23:12:14 PM - INFO - 明日操作,持仓,操作日期,2013-03-02,股票名称,阳光城,当前价格,3.22014243,今日指标,-47.075936544444446,ROE,19.962035555555556,PE,20.314537,所属板块,房地产
05/30/2019 23:12:14 PM - INFO - 明日操作,持仓,操作日期,2013-03-02,股票名称,建发股份,当前价格,5.9172512,今日指标,-8.450024555555554,ROE,20.876184444444444,PE,8.88673,所属板块,交通运输
05/30/2019 23:12:14 PM - INFO - 明日操作,持仓,操作日期,2013-03-02,股票名称,兴业银行,当前价格,10.047884145000001,今日指标,-3.6433339555555513,ROE,20.702904444444446,PE,7.377648,所属板块,银行
05/30/2019 23:12:14 PM - INFO - 明日操作,持仓,操作日期,2013-03-02,股票名称,冠城大通,当前价格,5.880958365,今日指标,-14.611041422222222,ROE,19.955217777777776,PE,10.474624,所属板块,房地产
05/30/2019 23:12:14 PM - INFO - 明日操作,持仓,操作日期,2013-03-02,股票名称,招商银行,当前价格,10.41286277,今日指标,-2.2020742777777755,ROE,19.678922222222223,PE,6.630605,所属板块,银行
05/30/2019 23:12:14 PM - INFO - 明日操作,持仓,操作日期,2013-03-02,股票名称,交通银行,当前价格,3.80183188,今日指标,-5.762816766666667,ROE,15.711593333333333,PE,6.507397,所属板块,银行
05/30/2019 23:12:14 PM - INFO - 明日操作,持仓,操作日期,2013-03-02,股票名称,建设银行,当前价格,3.4848834799999997,今日指标,-2.108740666666666,ROE,18.469333333333335,PE,6.23578,所属板块,银行
05/30/2019 23:12:14 PM - INFO - 明日操作,持仓,操作日期,2013-03-02,股票名称,泸州老窖,当前价格,24.195816,今日指标,0.06726366666666905,ROE,38.252586666666666,PE,11.57131,所属板块,食品饮料
05/30/2019 23:12:14 PM - INFO - 明日操作,持仓,操作日期,2013-03-12,股票名称,闻泰科技,当前价格,10.47312512,今日指标,-80.84778476666666,ROE,17.150193333333334,PE,29.696357,所属板块,电子
05/30/2019 23:12:14 PM - INFO - 明日操作,持仓,操作日期,2013-03-12,股票名称,浙江医药,当前价格,11.67513368,今日指标,-24.9580986111111,ROE,19.50370888888889,PE,13.473275,所属板块,医药生物
05/30/2019 23:12:14 PM - INFO - 明日操作,持仓,操作日期,2013-03-12,股票名称,新和成,当前价格,6.263541200000001,今日指标,-33.751106311111116,ROE,17.540608888888887,PE,15.542944,所属板块,医药生物
05/30/2019 23:12:14 PM - INFO - 明日操作,持仓,操作日期,2013-03-12,股票名称,四川双马,当前价格,6.8281231600000005,今日指标,-1521.7876179444443,ROE,4.961655555555557,PE,462.651295,所属板块,建筑材料
05/30/2019 23:12:14 PM - INFO - 明日操作,持仓,操作日期,2013-03-12,股票名称,英特集团,当前价格,8.892301755,今日指标,-90.47564666666666,ROE,25.443453333333334,PE,35.127,所属板块,医药生物
05/30/2019 23:12:14 PM - INFO - 明日操作,持仓,操作日期,2013-03-12,股票名称,阳光城,当前价格,3.64975995,今日指标,-38.21230814444445,ROE,19.962035555555556,PE,17.628589,所属板块,房地产
05/30/2019 23:12:14 PM - INFO - 明日操作,持仓,操作日期,2013-03-12,股票名称,建发股份,当前价格,6.12755072,今日指标,-6.285003455555554,ROE,20.876184444444444,PE,8.230663,所属板块,交通运输
05/30/2019 23:12:14 PM - INFO - 明日操作,持仓,操作日期,2013-03-12,股票名称,兴业银行,当前价格,10.4879567,今日指标,-2.351146355555553,ROE,20.702904444444446,PE,6.986076,所属板块,银行
05/30/2019 23:12:15 PM - INFO - 明日操作,持仓,操作日期,2013-03-12,股票名称,冠城大通,当前价格,5.953731245,今日指标,-12.708310922222225,ROE,19.955217777777776,PE,9.898039,所属板块,房地产
05/30/2019 23:12:15 PM - INFO - 明日操作,持仓,操作日期,2013-03-12,股票名称,招商银行,当前价格,9.97105879,今日指标,-0.9554695777777766,ROE,19.678922222222223,PE,6.252846,所属板块,银行
05/30/2019 23:12:15 PM - INFO - 明日操作,持仓,操作日期,2013-03-12,股票名称,交通银行,当前价格,3.66946636,今日指标,-4.7279037666666675,ROE,15.711593333333333,PE,6.193787,所属板块,银行
05/30/2019 23:12:15 PM - INFO - 明日操作,持仓,操作日期,2013-03-12,股票名称,建设银行,当前价格,3.41243268,今日指标,-1.5833410666666623,ROE,18.469333333333335,PE,6.076568,所属板块,银行
05/30/2019 23:12:15 PM - INFO - 明日操作,持仓,操作日期,2013-03-12,股票名称,泸州老窖,当前价格,25.041411,今日指标,0.9059751666666713,ROE,38.252586666666666,PE,11.317155,所属板块,食品饮料
05/30/2019 23:12:15 PM - INFO - 明日操作,持仓,操作日期,2013-03-22,股票名称,闻泰科技,当前价格,10.47312512,今日指标,-87.58047116666665,ROE,17.150193333333334,PE,31.736565,所属板块,电子
05/30/2019 23:12:15 PM - INFO - 明日操作,持仓,操作日期,2013-03-22,股票名称,浙江医药,当前价格,12.19615985,今日指标,-26.21135281111111,ROE,19.50370888888889,PE,13.853049,所属板块,医药生物
05/30/2019 23:12:15 PM - INFO - 明日操作,持仓,操作日期,2013-03-22,股票名称,新和成,当前价格,6.60299584,今日指标,-32.00133741111111,ROE,17.540608888888887,PE,15.012711,所属板块,医药生物
05/30/2019 23:12:15 PM - INFO - 明日操作,持仓,操作日期,2013-03-22,股票名称,四川双马,当前价格,6.310093585000001,今日指标,-1605.4068987444443,ROE,4.961655555555557,PE,487.990471,所属板块,建筑材料
05/30/2019 23:12:15 PM - INFO - 明日操作,持仓,操作日期,2013-03-22,股票名称,英特集团,当前价格,8.763642964999999,今日指标,-91.10908496666666,ROE,25.443453333333334,PE,35.318951,所属板块,医药生物
05/30/2019 23:12:15 PM - INFO - 明日操作,持仓,操作日期,2013-03-22,股票名称,阳光城,当前价格,3.205225155,今日指标,-38.10377444444444,ROE,19.962035555555556,PE,17.5957,所属板块,房地产
05/30/2019 23:12:15 PM - INFO - 明日操作,持仓,操作日期,2013-03-22,股票名称,建发股份,当前价格,5.616234240000001,今日指标,-5.497722455555554,ROE,20.876184444444444,PE,7.992093,所属板块,交通运输
05/30/2019 23:12:15 PM - INFO - 明日操作,持仓,操作日期,2013-03-22,股票名称,兴业银行,当前价格,9.900314905,今日指标,-3.5346451555555554,ROE,20.702904444444446,PE,7.344712,所属板块,银行
05/30/2019 23:12:15 PM - INFO - 明日操作,持仓,操作日期,2013-03-22,股票名称,冠城大通,当前价格,5.68538125,今日指标,-10.707161222222222,ROE,19.955217777777776,PE,9.29163,所属板块,房地产
05/30/2019 23:12:15 PM - INFO - 明日操作,持仓,操作日期,2013-03-22,股票名称,招商银行,当前价格,9.921546275,今日指标,-0.9711973777777771,ROE,19.678922222222223,PE,6.257612,所属板块,银行
05/30/2019 23:12:15 PM - INFO - 明日操作,持仓,操作日期,2013-03-22,股票名称,交通银行,当前价格,3.48930218,今日指标,-5.245360266666665,ROE,15.711593333333333,PE,6.350592,所属板块,银行
05/30/2019 23:12:15 PM - INFO - 明日操作,持仓,操作日期,2013-03-22,股票名称,建设银行,当前价格,3.3327368,今日指标,-2.108740666666666,ROE,18.469333333333335,PE,6.23578,所属板块,银行
05/30/2019 23:12:15 PM - INFO - 明日操作,持仓,操作日期,2013-03-22,股票名称,泸州老窖,当前价格,24.400332,今日指标,4.764048066666668,ROE,38.252586666666666,PE,10.148042,所属板块,食品饮料
05/30/2019 23:12:15 PM - INFO - 明日操作,持仓,操作日期,2013-04-11,股票名称,闻泰科技,当前价格,11.50244944,今日指标,-103.00954196666666,ROE,17.150193333333334,PE,36.412041,所属板块,电子
05/30/2019 23:12:15 PM - INFO - 明日操作,持仓,操作日期,2013-04-11,股票名称,浙江医药,当前价格,11.623290279999999,今日指标,-25.721550311111113,ROE,19.50370888888889,PE,13.704624,所属板块,医药生物
05/30/2019 23:12:15 PM - INFO - 明日操作,持仓,操作日期,2013-04-11,股票名称,新和成,当前价格,6.527178559999999,今日指标,-36.082232911111106,ROE,17.540608888888887,PE,16.249346,所属板块,医药生物
05/30/2019 23:12:15 PM - INFO - 明日操作,持仓,操作日期,2013-04-11,股票名称,四川双马,当前价格,6.8823929249999996,今日指标,-1548.0643992444443,ROE,4.961655555555557,PE,470.613956,所属板块,建筑材料
05/30/2019 23:12:15 PM - INFO - 明日操作,持仓,操作日期,2013-04-11,股票名称,英特集团,当前价格,9.06549628,今日指标,-84.52133126666666,ROE,25.443453333333334,PE,33.322662,所属板块,医药生物
05/30/2019 23:12:15 PM - INFO - 明日操作,持仓,操作日期,2013-04-11,股票名称,阳光城,当前价格,3.187324425,今日指标,-38.61788804444444,ROE,19.962035555555556,PE,17.751492,所属板块,房地产
05/30/2019 23:12:15 PM - INFO - 明日操作,持仓,操作日期,2013-04-11,股票名称,建发股份,当前价格,5.463664,今日指标,-3.852820955555554,ROE,20.876184444444444,PE,7.493638,所属板块,交通运输
05/30/2019 23:12:15 PM - INFO - 明日操作,持仓,操作日期,2013-04-11,股票名称,兴业银行,当前价格,10.688229239999998,今日指标,-0.1411462555555545,ROE,20.702904444444446,PE,6.316379,所属板块,银行
05/30/2019 23:12:15 PM - INFO - 明日操作,持仓,操作日期,2013-04-11,股票名称,冠城大通,当前价格,5.9309897199999995,今日指标,-9.071212622222223,ROE,19.955217777777776,PE,8.795888,所属板块,房地产
