2011-04-26,股票具体名称,价格,指标,ROE,roe,PE,pe,板块
2015-01-01,交通银行,4.7876686,-12.62384181111111,ROE,12.97022888888889,PE,7.755779,银行
2015-01-21,交通银行,5.612118525,-11.41941441111111,ROE,12.97022888888889,PE,7.390801,银行
2015-01-31,交通银行,5.5744533,-10.478455711111106,ROE,12.97022888888889,PE,7.105662,银行
2015-02-10,交通银行,5.28150155,-9.725689411111109,ROE,12.97022888888889,PE,6.877551,银行
2015-03-12,交通银行,5.09736045,-10.02679791111111,ROE,12.97022888888889,PE,6.968796,银行
2015-04-01,交通银行,5.285686575,-10.81075911111111,ROE,12.97022888888889,PE,7.20636,银行
2015-04-11,交通银行,5.3735721000000005,-12.26218161111111,ROE,12.97022888888889,PE,7.646185,银行
2015-04-21,交通银行,5.6079335,-12.708773911111109,ROE,12.97022888888889,PE,7.781516,银行
2015-05-01,交通银行,5.771149475,-12.67416351111111,ROE,12.97022888888889,PE,7.771028,银行
2015-05-21,交通银行,5.863220025,-12.541919933333332,ROE,12.324246666666667,PE,7.535202,银行
2015-06-10,交通银行,5.603748475,-22.51061933333333,ROE,12.324246666666667,PE,10.55602,银行
2015-06-20,交通银行,7.97225166,-15.765996833333332,ROE,12.324246666666667,PE,8.512195,银行
2015-06-30,交通银行,6.786835155,-15.432472433333334,ROE,12.324246666666667,PE,8.411127,银行
2015-07-10,交通银行,6.87802104,-18.69360833333333,ROE,12.324246666666667,PE,9.39935,银行
2015-07-30,交通银行,7.33829265,-13.616611133333329,ROE,12.324246666666667,PE,7.860866,银行
2015-08-19,交通银行,5.987873115,-11.504284433333332,ROE,12.324246666666667,PE,7.220767,银行
2015-08-29,交通银行,5.484179655,-9.15570083333333,ROE,12.324246666666667,PE,6.509075,银行
2015-09-08,交通银行,4.997854934999999,-10.858947666666664,ROE,12.244913333333335,PE,7.00117,银行
2015-09-18,交通银行,5.41904688,-10.785133266666664,ROE,12.244913333333335,PE,6.978802,银行
2015-10-28,交通银行,5.410362510000001,-11.633995566666664,ROE,12.244913333333335,PE,7.236033,银行
2015-11-07,交通银行,5.588392095,-12.638522388888887,ROE,11.73229111111111,PE,7.385095,银行
2015-11-17,交通银行,5.6795779799999995,-12.860074488888891,ROE,11.73229111111111,PE,7.452232,银行
2015-11-27,交通银行,5.831554455,-12.34311958888889,ROE,11.73229111111111,PE,7.295579,银行
2015-12-17,交通银行,5.51457495,-12.30619258888889,ROE,11.73229111111111,PE,7.284389,银行
2016-01-06,交通银行,5.701288905,-11.013800388888889,ROE,11.73229111111111,PE,6.892755,银行
2016-01-16,交通银行,5.345229735,-8.798272788888891,ROE,11.73229111111111,PE,6.221383,银行
2016-01-26,交通银行,4.902326865,-8.650571388888888,ROE,11.73229111111111,PE,6.176625,银行
2016-02-05,交通银行,4.633111395,-7.505880588888889,ROE,11.73229111111111,PE,5.829749,银行
2016-02-25,交通银行,4.520214585,-7.9120610888888905,ROE,11.73229111111111,PE,5.952834,银行
2016-03-16,交通银行,4.49850366,-9.05675188888889,ROE,11.73229111111111,PE,6.29971,银行
2016-03-26,交通银行,4.928379975,-8.61364768888889,ROE,11.73229111111111,PE,6.165436,银行
2016-04-15,交通银行,4.7764035,-8.85940858888889,ROE,11.73229111111111,PE,6.239909,银行
2016-05-05,交通银行,4.8589050149999995,-8.81812423333333,ROE,11.155366666666668,PE,6.052573,银行
2016-05-25,交通银行,4.702586354999999,-8.11923373333333,ROE,11.155366666666668,PE,5.840788,银行
2016-06-04,交通银行,4.56797862,-9.25952563333333,ROE,11.155366666666668,PE,6.186331,银行
2016-06-14,交通银行,4.789430055,-8.965258033333333,ROE,11.155366666666668,PE,6.097159,银行
2016-06-24,交通银行,4.76771913,-9.40665943333333,ROE,11.155366666666668,PE,6.230917,银行
2016-07-14,交通银行,4.824167535,-9.590578333333331,ROE,11.155366666666668,PE,6.28665,银行
2016-08-03,交通银行,5.120060625000001,-9.627363433333331,ROE,11.155366666666668,PE,6.297797,银行
2016-08-13,交通银行,5.11550946,-10.326250633333332,ROE,11.155366666666668,PE,6.509581,银行
2016-08-23,交通银行,5.25204441,-10.17911683333333,ROE,11.155366666666668,PE,6.464995,银行
2016-09-02,交通银行,5.311209555,-10.08171733333333,ROE,11.102566666666668,PE,6.41948,银行
2016-09-22,交通银行,5.23383975,-9.165442633333331,ROE,11.102566666666668,PE,6.141821,银行
2016-10-12,交通银行,5.0563443150000005,-9.31204843333333,ROE,11.102566666666668,PE,6.186247,银行
2016-10-22,交通银行,5.05179315,-9.49530403333333,ROE,11.102566666666668,PE,6.241779,银行
2016-11-01,交通银行,5.0973048,-9.433570933333332,ROE,11.102566666666668,PE,6.223072,银行
2016-11-11,交通银行,5.1246117899999994,-10.172630988888887,ROE,10.546211111111113,PE,6.278437,银行
2016-12-01,交通银行,5.16102111,-10.939996488888884,ROE,10.546211111111113,PE,6.510972,银行
2016-12-21,交通银行,5.338516545,-10.428420588888887,ROE,10.546211111111113,PE,6.355949,银行
2016-12-31,交通银行,5.27024907,-10.538043288888886,ROE,10.546211111111113,PE,6.389168,银行
2017-01-10,交通银行,5.229288585,-10.611125088888887,ROE,10.546211111111113,PE,6.411314,银行
2017-01-20,交通银行,5.27024907,-11.159241888888886,ROE,10.546211111111113,PE,6.57741,银行
2017-02-09,交通银行,5.420437515,-11.232323688888886,ROE,10.546211111111113,PE,6.599556,银行
2017-03-01,交通银行,5.45229567,-12.218937888888885,ROE,10.546211111111113,PE,6.89853,银行
2017-03-11,交通银行,5.7435702299999996,-11.963148288888885,ROE,10.546211111111113,PE,6.821018,银行
2017-03-21,交通银行,5.61613761,-11.999689188888887,ROE,10.546211111111113,PE,6.832091,银行
2017-03-31,交通银行,5.611586445,-11.841995388888886,ROE,10.546211111111113,PE,6.784305,银行
2017-04-20,交通银行,5.65254693,-11.222126688888888,ROE,10.546211111111113,PE,6.596466,银行
2017-05-10,交通银行,5.40678402,-11.855822533333333,ROE,9.756946666666666,PE,6.549324,银行
2017-05-20,交通银行,5.40678402,-11.746849933333332,ROE,9.756946666666666,PE,6.516302,银行
2017-06-09,交通银行,5.397681690000001,-12.437005333333333,ROE,9.756946666666666,PE,6.72544,银行
2017-06-29,交通银行,5.570625959999999,-12.545977933333331,ROE,9.756946666666666,PE,6.758462,银行
2017-07-19,交通银行,5.5888306199999995,-13.34510593333333,ROE,9.756946666666666,PE,7.000622,银行
2017-07-29,交通银行,6.086422065000001,-13.599374233333334,ROE,9.756946666666666,PE,7.077673,银行
2017-08-08,交通银行,6.086422065,-13.744669933333332,ROE,9.756946666666666,PE,7.121702,银行
2017-08-18,交通银行,6.11973321,-12.981865033333333,ROE,9.756946666666666,PE,6.890549,银行
2017-09-07,交通银行,5.934142545,-13.580429666666667,ROE,9.809013333333333,PE,7.08771,银行
2017-09-27,交通银行,6.23394285,-13.079737166666664,ROE,9.809013333333333,PE,6.935985,银行
2017-10-17,交通银行,6.05311092,-12.900920066666664,ROE,9.809013333333333,PE,6.881798,银行
2017-10-27,交通银行,6.01504104,-12.543282566666665,ROE,9.809013333333333,PE,6.773423,银行
2017-11-16,交通银行,5.972212425,-12.060633044444444,ROE,9.482235555555555,PE,6.528142,银行
