2011-04-26,股票具体名称,价格,指标,ROE,roe,PE,pe,板块
2018-11-21,雅戈尔,7.455,-1002,ROE,0,PE,0,房地产
2018-12-01,雅戈尔,7.72,-1002,ROE,0,PE,0,房地产
2018-12-11,雅戈尔,7.609999999999999,-1002,ROE,0,PE,0,房地产
2018-12-21,雅戈尔,7.77,-1002,ROE,0,PE,0,房地产
2019-01-10,雅戈尔,7.255,-1002,ROE,0,PE,0,房地产
2019-01-30,雅戈尔,7.31,-1002,ROE,0,PE,0,房地产
2019-02-19,雅戈尔,7.385,-1002,ROE,0,PE,0,房地产
2019-03-01,雅戈尔,8.129999999999999,-1002,ROE,0,PE,0,房地产
2019-03-21,雅戈尔,8.5,-1002,ROE,0,PE,0,房地产
2019-04-10,雅戈尔,9.18,-1002,ROE,0,PE,0,房地产
2019-04-20,雅戈尔,9.405000000000001,-1002,ROE,0,PE,0,房地产
2019-04-30,雅戈尔,9.23,-1002,ROE,0,PE,0,房地产
