2011-04-26,股票具体名称,价格,指标,ROE,roe,PE,pe,板块
2013-07-10,工商银行,3.03535515,0.17127500000000495,ROE,18.702920000000002,PE,5.61565,银行
2013-07-20,工商银行,3.03535515,0.17127500000000495,ROE,18.702920000000002,PE,5.61565,银行
2013-07-30,工商银行,3.031493375,0.45276830000000245,ROE,18.702920000000002,PE,5.530349,银行
2013-08-09,工商银行,3.016046275,0.4058522000000053,ROE,18.702920000000002,PE,5.544566,银行
2013-08-29,工商银行,3.016046275,0.49968440000000314,ROE,18.702920000000002,PE,5.516132,银行
2013-09-18,工商银行,2.9967373999999998,0.9584737666666676,ROE,18.830986666666664,PE,5.415913,银行
2013-09-28,工商银行,3.0276316000000003,1.2768148666666654,ROE,18.830986666666664,PE,5.319446,银行
2013-10-18,工商银行,2.9812903000000004,1.2305092666666653,ROE,18.830986666666664,PE,5.333478,银行
2013-11-07,工商银行,2.9851520750000002,1.541875622222225,ROE,18.550742222222222,PE,5.154202,银行
2013-11-27,工商银行,2.946534325,1.586636822222225,ROE,18.550742222222222,PE,5.140638,银行
2013-12-07,工商银行,2.931087225,1.4971144222222215,ROE,18.550742222222222,PE,5.167766,银行
2013-12-17,工商银行,2.94267255,2.034235622222223,ROE,18.550742222222222,PE,5.005002,银行
2013-12-27,工商银行,2.8499899500000003,2.660879222222224,ROE,18.550742222222222,PE,4.81511,银行
2014-01-16,工商银行,2.7534455749999998,3.0276082222222254,ROE,18.550742222222222,PE,4.70398,银行
2014-02-15,工商银行,2.6569012,3.1622020222222247,ROE,18.550742222222222,PE,4.663194,银行
2014-02-25,工商银行,2.6530394250000002,3.4313896222222215,ROE,18.550742222222222,PE,4.581622,银行
2014-03-07,工商银行,2.606698125,3.6108469222222226,ROE,18.550742222222222,PE,4.527241,银行
2014-03-27,工商银行,2.568080375,3.2967958222222222,ROE,18.550742222222222,PE,4.622408,银行
2014-04-16,工商银行,2.61828345,3.274966322222223,ROE,18.550742222222222,PE,4.629023,银行
2014-04-26,工商银行,2.683933625,3.319113722222225,ROE,18.550742222222222,PE,4.615645,银行
2014-05-06,工商银行,2.6569012,3.005571433333337,ROE,17.847133333333336,PE,4.497443,银行
2014-05-16,工商银行,2.63373055,2.7885898333333348,ROE,17.847133333333336,PE,4.563195,银行
2014-06-05,工商银行,2.683933625,2.3546266333333357,ROE,17.847133333333336,PE,4.694699,银行
2014-06-25,工商银行,2.7766162249999997,3.005571433333337,ROE,17.847133333333336,PE,4.497443,银行
2014-07-05,工商银行,2.8156017899999997,3.0049279333333363,ROE,17.847133333333336,PE,4.497638,银行
2014-07-15,工商银行,2.84051862,2.874733033333335,ROE,17.847133333333336,PE,4.537091,银行
2014-07-25,工商银行,2.869588255,2.744538133333336,ROE,17.847133333333336,PE,4.576544,银行
2014-08-14,工商银行,2.9069635,2.6143432333333365,ROE,17.847133333333336,PE,4.615997,银行
2014-09-03,工商银行,2.92357472,2.9482894000000037,ROE,17.933200000000003,PE,4.540882,银行
2014-09-13,工商银行,2.9360331349999997,2.5651528000000052,ROE,17.933200000000003,PE,4.656984,银行
2014-09-23,工商银行,2.9526443550000003,2.7780061000000043,ROE,17.933200000000003,PE,4.592483,银行
2014-10-23,工商银行,2.89865789,3.0288985000000057,ROE,17.933200000000003,PE,4.516455,银行
2014-11-12,工商银行,2.9152691099999997,1.7537890333333337,ROE,17.675533333333334,PE,4.824771,银行
2014-11-22,工商银行,3.11460375,2.0881021333333347,ROE,17.675533333333334,PE,4.723464,银行
2014-12-02,工商银行,3.0813813100000003,0.9179947333333338,ROE,17.675533333333334,PE,5.078042,银行
2014-12-12,工商银行,3.39699449,0.12399493333333567,ROE,17.675533333333334,PE,5.318648,银行
2015-01-01,工商银行,3.52157864,-2.7906574666666657,ROE,17.675533333333334,PE,6.201876,银行
2015-01-21,工商银行,3.974234385,-1.8240841666666654,ROE,17.675533333333334,PE,5.908975,银行
2015-01-31,工商银行,3.99499841,-1.403832466666664,ROE,17.675533333333334,PE,5.781626,银行
2015-02-10,工商银行,3.791510965,-0.46245136666666653,ROE,17.675533333333334,PE,5.496359,银行
2015-03-12,工商银行,3.5838707149999998,-1.2220354666666644,ROE,17.675533333333334,PE,5.726536,银行
2015-04-01,工商银行,3.79566377,-3.0489616666666635,ROE,17.675533333333334,PE,6.28015,银行
2015-04-11,工商银行,4.04483207,-4.072393966666667,ROE,17.675533333333334,PE,6.590281,银行
2015-04-21,工商银行,4.20263866,-5.436970366666667,ROE,17.675533333333334,PE,7.003789,银行
2015-05-01,工商银行,4.472570985,-5.309158066666665,ROE,17.675533333333334,PE,6.965058,银行
2015-05-21,工商银行,4.53486306,-5.949219233333331,ROE,15.930846666666667,PE,6.630323,银行
2015-06-10,工商银行,4.31061159,-7.521184133333332,ROE,15.930846666666667,PE,7.106676,银行
2015-06-20,工商银行,4.522404645,-5.184480533333328,ROE,15.930846666666667,PE,6.398584,银行
2015-06-30,工商银行,4.190180245,-5.609335733333332,ROE,15.930846666666667,PE,6.527328,银行
2015-07-10,工商银行,4.273236345,-7.77609923333333,ROE,15.930846666666667,PE,7.183923,银行
2015-07-30,工商银行,4.874169654999999,-4.717137833333332,ROE,15.930846666666667,PE,6.256965,银行
2015-08-19,工商银行,4.195873075,-3.739971533333332,ROE,15.930846666666667,PE,5.960854,银行
2015-08-29,工商银行,3.987166435,-2.0471078333333317,ROE,15.930846666666667,PE,5.447865,银行
2015-09-08,工商银行,3.665410365,-3.2470380333333306,ROE,15.963446666666668,PE,5.821359,银行
2015-09-18,工商银行,3.865420895,-3.2470380333333306,ROE,15.963446666666668,PE,5.821359,银行
