2011-04-26,股票具体名称,价格,指标,ROE,roe,PE,pe,板块
2014-06-05,大商股份,23.291024,0.29638646666667157,ROE,21.61700666666667,PE,6.460794,商业贸易
2014-06-25,大商股份,23.291024,1.0497368666666702,ROE,21.61700666666667,PE,6.232506,商业贸易
2014-07-05,大商股份,23.35806272,0.8634221666666697,ROE,21.61700666666667,PE,6.288965,商业贸易
2014-07-15,大商股份,23.75537154,0.733814666666671,ROE,21.61700666666667,PE,6.32824,商业贸易
2014-07-25,大商股份,23.75537154,0.3935912666666681,ROE,21.61700666666667,PE,6.431338,商业贸易
2014-08-14,大商股份,24.268177110000003,-0.7728861333333299,ROE,21.61700666666667,PE,6.784816,商业贸易
2014-09-03,大商股份,25.3168876,-1.966138133333331,ROE,20.431806666666667,PE,6.787256,商业贸易
2014-09-13,大商股份,26.30553978,-2.1235382333333312,ROE,20.431806666666667,PE,6.834953,商业贸易
2014-09-23,大商股份,28.13038843,-3.1308929333333317,ROE,20.431806666666667,PE,7.140212,商业贸易
2014-10-23,大商股份,26.952321580000003,-4.578969233333332,ROE,20.431806666666667,PE,7.579023,商业贸易
2014-11-12,大商股份,28.89266698,-5.351979222222219,ROE,19.45771777777778,PE,7.51809,商业贸易
2014-11-22,大商股份,30.32482668,-5.049329622222217,ROE,19.45771777777778,PE,7.426378,商业贸易
2014-12-02,大商股份,29.83974033,-6.607975722222218,ROE,19.45771777777778,PE,7.898695,商业贸易
2014-12-12,大商股份,32.071137539999995,-14.70385252222222,ROE,19.45771777777778,PE,10.351991,商业贸易
2015-01-01,大商股份,41.47257299,-16.807265922222214,ROE,19.45771777777778,PE,10.989389,商业贸易
2015-01-21,大商股份,43.902624610000004,-15.687463722222219,ROE,19.45771777777778,PE,10.650055,商业贸易
2015-01-31,大商股份,43.43139787,-14.64332062222222,ROE,19.45771777777778,PE,10.333648,商业贸易
2015-02-10,大商股份,42.06853622,-12.17672572222222,ROE,19.45771777777778,PE,9.586195,商业贸易
2015-03-12,大商股份,38.936264359999996,-16.330590822222213,ROE,19.45771777777778,PE,10.844942,商业贸易
2015-04-01,大商股份,43.9811624,-20.93086672222222,ROE,19.45771777777778,PE,12.238965,商业贸易
2015-04-11,大商股份,50.051671580000004,-32.02297192222222,ROE,19.45771777777778,PE,15.600209,商业贸易
2015-04-21,大商股份,60.612694399999995,-25.35833482222222,ROE,19.45771777777778,PE,13.580622,商业贸易
2015-05-01,大商股份,53.89540342,-32.91246052222222,ROE,19.45771777777778,PE,15.869751,商业贸易
2015-05-21,大商股份,55.415340650000005,-38.283848366666675,ROE,16.82961333333333,PE,16.701049,商业贸易
2015-06-10,大商股份,57.101593199999996,-46.02699146666667,ROE,16.82961333333333,PE,19.047456,商业贸易
2015-06-20,大商股份,64.36864871,-38.87675276666667,ROE,16.82961333333333,PE,16.880717,商业贸易
2015-06-30,大商股份,60.59883479,-29.487642266666665,ROE,16.82961333333333,PE,14.035532,商业贸易
2015-07-10,大商股份,48.455263349999996,-17.426039966666668,ROE,16.82961333333333,PE,10.380501,商业贸易
2015-07-30,大商股份,39.458991,-22.355101466666664,ROE,16.82961333333333,PE,11.874156,商业贸易
2015-08-19,大商股份,41.228981625,-20.47020086666667,ROE,16.82961333333333,PE,11.302974,商业贸易
2015-08-29,大商股份,38.614115475,-14.930754866666668,ROE,16.82961333333333,PE,9.624354,商业贸易
2015-09-08,大商股份,32.978465325,-12.593310933333335,ROE,17.170946666666666,PE,9.019472,商业贸易
2015-09-18,大商股份,32.704706775,-13.169966133333336,ROE,17.170946666666666,PE,9.194216,商业贸易
2015-10-28,大商股份,32.4167883,-16.33713123333333,ROE,17.170946666666666,PE,10.153963,商业贸易
2015-11-07,大商股份,34.314218249999996,-28.444028011111108,ROE,15.11396888888889,PE,13.199393,商业贸易
2015-11-17,大商股份,35.23933335,-29.14021251111111,ROE,15.11396888888889,PE,13.410358,商业贸易
2015-11-27,大商股份,36.263567925000004,-31.0315184111111,ROE,15.11396888888889,PE,13.983481,商业贸易
2015-12-17,大商股份,37.585160925,-44.3982773111111,ROE,15.11396888888889,PE,18.034014,商业贸易
2016-01-06,大商股份,50.640611774999996,-39.7686446111111,ROE,15.11396888888889,PE,16.631095,商业贸易
2016-01-16,大商股份,43.933527299999994,-31.692894511111106,ROE,15.11396888888889,PE,14.183898,商业贸易
2016-01-26,大商股份,39.076673025000005,-30.567393211111103,ROE,15.11396888888889,PE,13.842837,商业贸易
2016-02-05,大商股份,35.111894025,-26.599136611111106,ROE,15.11396888888889,PE,12.640335,商业贸易
2016-02-25,大商股份,34.6634964,-27.9334916111111,ROE,15.11396888888889,PE,13.044685,商业贸易
2016-03-16,大商股份,33.21918405,-30.42815631111111,ROE,15.11396888888889,PE,13.800644,商业贸易
2016-03-26,大商股份,37.028203875,-31.7973197111111,ROE,15.11396888888889,PE,14.215542,商业贸易
2016-04-15,大商股份,37.7031603,-42.41767011111111,ROE,15.11396888888889,PE,17.43383,商业贸易
2016-05-05,大商股份,37.0801236,-51.3053493,ROE,13.138440000000001,PE,19.528421,商业贸易
2016-05-25,大商股份,41.403620700000005,-42.326435399999994,ROE,13.138440000000001,PE,16.807538,商业贸易
2016-06-04,大商股份,36.225808125,-44.79381239999999,ROE,13.138440000000001,PE,17.555228,商业贸易
2016-06-14,大商股份,37.320842325,-41.9468397,ROE,13.138440000000001,PE,16.692509,商业贸易
2016-06-24,大商股份,35.692450949999994,-42.5600325,ROE,13.138440000000001,PE,16.878325,商业贸易
2016-07-14,大商股份,35.86975015,-47.699185199999995,ROE,13.138440000000001,PE,18.435644,商业贸易
2016-08-03,大商股份,39.380304925000004,-44.443415099999996,ROE,13.138440000000001,PE,17.449047,商业贸易
2016-08-13,大商股份,37.651296994999996,-48.9255708,ROE,13.138440000000001,PE,18.807276,商业贸易
2016-08-23,大商股份,39.829273835,-52.85293379999999,ROE,13.138440000000001,PE,19.997386,商业贸易
2016-09-02,大商股份,41.46753273,-59.60440003333333,ROE,12.324706666666666,PE,21.796699,商业贸易
2016-09-22,大商股份,39.571355525,-58.54763773333334,ROE,12.324706666666666,PE,21.476468,商业贸易
2016-10-12,大商股份,39.485382755,-61.839189733333335,ROE,12.324706666666666,PE,22.473908,商业贸易
2016-10-22,大商股份,40.607805029999994,-60.64383733333333,ROE,12.324706666666666,PE,22.11168,商业贸易
2016-11-01,大商股份,40.192269975,-47.946862933333335,ROE,12.324706666666666,PE,18.264112,商业贸易
2016-11-11,大商股份,41.11886538500001,-51.750898333333325,ROE,11.466706666666667,PE,19.15685,商业贸易
2016-12-01,大商股份,42.48965344,-58.05972283333334,ROE,11.466706666666667,PE,21.068615,商业贸易
2016-12-21,大商股份,46.19603508,-47.166577933333336,ROE,11.466706666666667,PE,17.767662,商业贸易
2016-12-31,大商股份,39.260898299999994,-45.91631023333333,ROE,11.466706666666667,PE,17.388793,商业贸易
2017-01-10,大商股份,38.1145947,-47.69830363333333,ROE,11.466706666666667,PE,17.928791,商业贸易
2017-01-20,大商股份,40.201822504999996,-47.56896343333332,ROE,11.466706666666667,PE,17.889597,商业贸易
2017-02-09,大商股份,39.4519489,-47.928237733333326,ROE,11.466706666666667,PE,17.998468,商业贸易
2017-03-01,大商股份,39.51881661,-48.991682533333325,ROE,11.466706666666667,PE,18.320724,商业贸易
2017-03-11,大商股份,40.16838865,-47.74141483333333,ROE,11.466706666666667,PE,17.941855,商业贸易
2017-03-21,大商股份,39.447172635,-49.27910263333332,ROE,11.466706666666667,PE,18.407821,商业贸易
2017-03-31,大商股份,40.784526835,-47.367772333333335,ROE,11.466706666666667,PE,17.82863,商业贸易
2017-04-20,大商股份,39.533145405,-46.39054993333333,ROE,11.466706666666667,PE,17.532502,商业贸易
2017-05-10,大商股份,38.63043132,-38.86000983333333,ROE,11.154146666666668,PE,15.155805,商业贸易
2017-05-20,大商股份,35.83154003,-37.38861903333333,ROE,11.154146666666668,PE,14.709929,商业贸易
2017-06-09,大商股份,35.39212365,-39.83217993333333,ROE,11.154146666666668,PE,15.450402,商业贸易
2017-06-29,大商股份,37.336063505,-40.528460133333326,ROE,11.154146666666668,PE,15.661396,商业贸易
2017-07-19,大商股份,37.64290347,-39.17530833333333,ROE,11.154146666666668,PE,15.25135,商业贸易
2017-07-29,大商股份,37.516405410000004,-42.18377643333333,ROE,11.154146666666668,PE,16.163007,商业贸易
2017-08-08,大商股份,39.49658658,-41.868477933333324,ROE,11.154146666666668,PE,16.067462,商业贸易
2017-08-18,大商股份,39.107361780000005,-40.27885143333332,ROE,11.154146666666668,PE,15.585757,商业贸易
2017-09-07,大商股份,37.949418,-43.27221106666667,ROE,9.851413333333333,PE,16.098068,商业贸易
2017-09-27,大商股份,37.87643835,-41.71697386666666,ROE,9.851413333333333,PE,15.626784,商业贸易
2017-10-17,大商股份,36.859588560000006,-41.97617896666666,ROE,9.851413333333333,PE,15.705331,商业贸易
2017-10-27,大商股份,37.06879689,-41.676047266666664,ROE,9.851413333333333,PE,15.614382,商业贸易
2017-11-16,大商股份,36.34873101,-43.50308218888888,ROE,9.006191111111113,PE,15.911901,商业贸易
2017-12-06,大商股份,36.77201298,-39.26088598888888,ROE,9.006191111111113,PE,14.626387,商业贸易
2017-12-16,大商股份,33.89661477,-40.96052788888888,ROE,9.006191111111113,PE,15.14143,商业贸易
2017-12-26,大商股份,35.25890157,-36.67687708888888,ROE,9.006191111111113,PE,13.843354,商业贸易
2018-01-05,大商股份,32.36890743,-38.196883488888886,ROE,9.006191111111113,PE,14.303962,商业贸易
2018-01-25,大商股份,33.25439385,-41.278347588888884,ROE,9.006191111111113,PE,15.237739,商业贸易
2018-02-14,大商股份,35.40972618,-39.703069488888886,ROE,9.006191111111113,PE,14.760382,商业贸易
2018-02-24,大商股份,34.324762050000004,-39.95179708888888,ROE,9.006191111111113,PE,14.835754,商业贸易
2018-03-06,大商股份,34.49991321,-39.35761228888888,ROE,9.006191111111113,PE,14.655698,商业贸易
