code,code_name,industry,industryClassification
sz.002587,奥拓电子,电子,申万一级行业
sz.002588,史丹利,化工,申万一级行业
sz.002589,瑞康医药,医药生物,申万一级行业
sz.002590,万安科技,汽车,申万一级行业
sz.002591,恒大高新,传媒,申万一级行业
sz.002592,八菱科技,汽车,申万一级行业
sz.002593,日上集团,汽车,申万一级行业
sz.002594,比亚迪,汽车,申万一级行业
sz.002595,豪迈科技,机械设备,申万一级行业
sz.002596,海南瑞泽,建筑材料,申万一级行业
sz.002597,金禾实业,化工,申万一级行业
sz.002598,山东章鼓,机械设备,申万一级行业
sz.002599,盛通股份,轻工制造,申万一级行业
sz.002600,领益智造,电子,申万一级行业
sz.002601,龙蟒佰利,化工,申万一级行业
sz.002602,世纪华通,传媒,申万一级行业
sz.002603,以岭药业,医药生物,申万一级行业
sz.002605,姚记扑克,轻工制造,申万一级行业
sz.002606,大连电瓷,电气设备,申万一级行业
sz.002607,中公教育,传媒,申万一级行业
sz.002608,江苏国信,公用事业,申万一级行业
sz.002609,捷顺科技,计算机,申万一级行业
sz.002610,爱康科技,电气设备,申万一级行业
sz.002611,东方精工,汽车,申万一级行业
sz.002612,朗姿股份,纺织服装,申万一级行业
sz.002613,北玻股份,机械设备,申万一级行业
sz.002614,奥佳华,家用电器,申万一级行业
sz.002615,哈尔斯,轻工制造,申万一级行业
sz.002616,长青集团,家用电器,申万一级行业
sz.002617,露笑科技,电气设备,申万一级行业
sz.002618,丹邦科技,电子,申万一级行业
sz.002619,艾格拉斯,传媒,申万一级行业
sz.002620,瑞和股份,建筑装饰,申万一级行业
sz.002621,美吉姆,机械设备,申万一级行业
sz.002622,融钰集团,电气设备,申万一级行业
sz.002623,亚玛顿,建筑材料,申万一级行业
sz.002624,完美世界,传媒,申万一级行业
sz.002625,光启技术,汽车,申万一级行业
sz.002626,金达威,医药生物,申万一级行业
sz.002627,宜昌交运,交通运输,申万一级行业
sz.002628,成都路桥,建筑装饰,申万一级行业
sz.002630,华西能源,电气设备,申万一级行业
sz.002631,德尔未来,轻工制造,申万一级行业
sz.002632,道明光学,化工,申万一级行业
sz.002633,申科股份,机械设备,申万一级行业
sz.002634,棒杰股份,纺织服装,申万一级行业
sz.002635,安洁科技,电子,申万一级行业
sz.002636,金安国纪,电子,申万一级行业
sz.002637,赞宇科技,化工,申万一级行业
sz.002638,勤上股份,传媒,申万一级行业
sz.002639,雪人股份,机械设备,申万一级行业
sz.002640,跨境通,商业贸易,申万一级行业
sz.002641,永高股份,建筑材料,申万一级行业
sz.002643,万润股份,化工,申万一级行业
sz.002644,佛慈制药,医药生物,申万一级行业
sz.002645,华宏科技,机械设备,申万一级行业
sz.002646,青青稞酒,食品饮料,申万一级行业
sz.002647,仁东控股,非银金融,申万一级行业
sz.002648,卫星石化,化工,申万一级行业
sz.002649,博彦科技,计算机,申万一级行业
sz.002650,加加食品,食品饮料,申万一级行业
sz.002651,利君股份,机械设备,申万一级行业
sz.002652,扬子新材,建筑材料,申万一级行业
sz.002653,海思科,医药生物,申万一级行业
sz.002654,万润科技,传媒,申万一级行业
sz.002655,共达电声,电子,申万一级行业
sz.002656,摩登大道,纺织服装,申万一级行业
sz.002657,中科金财,计算机,申万一级行业
sz.002658,雪迪龙,公用事业,申万一级行业
sz.002659,凯文教育,传媒,申万一级行业
sz.002660,茂硕电源,电子,申万一级行业
sz.002661,克明面业,食品饮料,申万一级行业
sz.002662,京威股份,汽车,申万一级行业
sz.002663,普邦股份,建筑装饰,申万一级行业
sz.002664,长鹰信质,汽车,申万一级行业
sz.002665,首航节能,电气设备,申万一级行业
sz.002666,德联集团,化工,申万一级行业
sz.002667,鞍重股份,机械设备,申万一级行业
sz.002668,奥马电器,家用电器,申万一级行业
sz.002669,康达新材,化工,申万一级行业
sz.002670,国盛金控,非银金融,申万一级行业
sz.002671,龙泉股份,建筑材料,申万一级行业
sz.002672,东江环保,公用事业,申万一级行业
sz.002673,西部证券,非银金融,申万一级行业
sz.002674,兴业科技,纺织服装,申万一级行业
sz.002675,东诚药业,医药生物,申万一级行业
sz.002676,顺威股份,家用电器,申万一级行业
sz.002677,浙江美大,家用电器,申万一级行业
sz.002678,珠江钢琴,轻工制造,申万一级行业
sz.002679,福建金森,农林牧渔,申万一级行业
sz.002681,奋达科技,家用电器,申万一级行业
sz.002682,龙洲股份,交通运输,申万一级行业
sz.002683,宏大爆破,化工,申万一级行业
sz.002685,华东重机,机械设备,申万一级行业
sz.002686,亿利达,机械设备,申万一级行业
sz.002687,乔治白,纺织服装,申万一级行业
sz.002688,金河生物,农林牧渔,申万一级行业
sz.002689,远大智能,机械设备,申万一级行业
sz.002690,美亚光电,机械设备,申万一级行业
sz.002691,冀凯股份,机械设备,申万一级行业
sz.002692,远程股份,电气设备,申万一级行业
sz.002693,双成药业,医药生物,申万一级行业
sz.002694,顾地科技,建筑材料,申万一级行业
sz.002695,煌上煌,食品饮料,申万一级行业
sz.002696,百洋股份,农林牧渔,申万一级行业
sz.002697,红旗连锁,商业贸易,申万一级行业
sz.002698,博实股份,机械设备,申万一级行业
sz.002699,美盛文化,传媒,申万一级行业
sz.002700,新疆浩源,公用事业,申万一级行业
sz.002701,奥瑞金,轻工制造,申万一级行业
sz.002702,海欣食品,食品饮料,申万一级行业
sz.002703,浙江世宝,汽车,申万一级行业
sz.002705,新宝股份,家用电器,申万一级行业
sz.002706,良信电器,电气设备,申万一级行业
sz.002707,众信旅游,休闲服务,申万一级行业
sz.002708,光洋股份,汽车,申万一级行业
sz.002709,天赐材料,化工,申万一级行业
sz.002712,思美传媒,传媒,申万一级行业
sz.002713,东易日盛,建筑装饰,申万一级行业
sz.002714,牧原股份,农林牧渔,申万一级行业
sz.002715,登云股份,汽车,申万一级行业
sz.002716,金贵银业,有色金属,申万一级行业
sz.002717,岭南股份,建筑装饰,申万一级行业
sz.002718,友邦吊顶,建筑材料,申万一级行业
sz.002719,麦趣尔,食品饮料,申万一级行业
sz.002721,金一文化,轻工制造,申万一级行业
sz.002722,金轮股份,机械设备,申万一级行业
sz.002723,金莱特,家用电器,申万一级行业
sz.002724,海洋王,电子,申万一级行业
sz.002725,跃岭股份,汽车,申万一级行业
sz.002726,龙大肉食,食品饮料,申万一级行业
sz.002727,一心堂,医药生物,申万一级行业
sz.002728,特一药业,医药生物,申万一级行业
sz.002729,好利来,电子,申万一级行业
sz.002730,电光科技,机械设备,申万一级行业
sz.002731,萃华珠宝,轻工制造,申万一级行业
sz.002732,燕塘乳业,食品饮料,申万一级行业
sz.002733,雄韬股份,电气设备,申万一级行业
sz.002734,利民股份,化工,申万一级行业
sz.002735,王子新材,轻工制造,申万一级行业
sz.002736,国信证券,非银金融,申万一级行业
sz.002737,葵花药业,医药生物,申万一级行业
sz.002738,中矿资源,采掘,申万一级行业
sz.002739,万达电影,传媒,申万一级行业
sz.002740,爱迪尔,轻工制造,申万一级行业
sz.002741,光华科技,化工,申万一级行业
sz.002742,三圣股份,建筑材料,申万一级行业
sz.002743,富煌钢构,建筑装饰,申万一级行业
sz.002745,木林森,电子,申万一级行业
sz.002746,仙坛股份,农林牧渔,申万一级行业
sz.002747,埃斯顿,电气设备,申万一级行业
sz.002748,世龙实业,化工,申万一级行业
sz.002749,国光股份,化工,申万一级行业
sz.002750,龙津药业,医药生物,申万一级行业
sz.002751,易尚展示,轻工制造,申万一级行业
sz.002752,昇兴股份,轻工制造,申万一级行业
sz.002753,永东股份,化工,申万一级行业
sz.002755,奥赛康,医药生物,申万一级行业
sz.002756,永兴特钢,钢铁,申万一级行业
sz.002757,南兴装备,机械设备,申万一级行业
sz.002758,华通医药,医药生物,申万一级行业
sz.002759,天际股份,家用电器,申万一级行业
sz.002760,凤形股份,机械设备,申万一级行业
sz.002761,多喜爱,纺织服装,申万一级行业
sz.002762,金发拉比,纺织服装,申万一级行业
sz.002763,汇洁股份,纺织服装,申万一级行业
sz.002765,蓝黛传动,汽车,申万一级行业
sz.002767,先锋电子,电气设备,申万一级行业
sz.002768,国恩股份,化工,申万一级行业
sz.002769,普路通,交通运输,申万一级行业
sz.002770,科迪乳业,食品饮料,申万一级行业
sz.002771,真视通,计算机,申万一级行业
sz.002772,众兴菌业,农林牧渔,申万一级行业
sz.002773,康弘药业,医药生物,申万一级行业
sz.002774,快意电梯,机械设备,申万一级行业
sz.002775,文科园林,建筑装饰,申万一级行业
sz.002776,柏堡龙,纺织服装,申万一级行业
sz.002777,久远银海,计算机,申万一级行业
sz.002778,高科石化,化工,申万一级行业
sz.002779,中坚科技,机械设备,申万一级行业
sz.002780,三夫户外,纺织服装,申万一级行业
sz.002781,奇信股份,建筑装饰,申万一级行业
sz.002782,可立克,电子,申万一级行业
sz.002783,凯龙股份,化工,申万一级行业
sz.002785,万里石,建筑材料,申万一级行业
sz.002786,银宝山新,机械设备,申万一级行业
sz.002787,华源控股,轻工制造,申万一级行业
sz.002788,鹭燕医药,医药生物,申万一级行业
sz.002789,建艺集团,建筑装饰,申万一级行业
sz.002790,瑞尔特,轻工制造,申万一级行业
sz.002791,坚朗五金,建筑材料,申万一级行业
sz.002792,通宇通讯,通信,申万一级行业
sz.002793,东音股份,机械设备,申万一级行业
sz.002795,永和智控,建筑材料,申万一级行业
sz.002796,世嘉科技,机械设备,申万一级行业
sz.002797,第一创业,非银金融,申万一级行业
sz.002798,帝欧家居,轻工制造,申万一级行业
sz.002799,环球印务,轻工制造,申万一级行业
sz.002800,天顺股份,交通运输,申万一级行业
sz.002801,微光股份,电气设备,申万一级行业
sz.002802,洪汇新材,化工,申万一级行业
sz.002803,吉宏股份,轻工制造,申万一级行业
sz.002805,丰元股份,化工,申万一级行业
sz.002806,华锋股份,有色金属,申万一级行业
sz.002807,江阴银行,银行,申万一级行业
sz.002808,恒久科技,电子,申万一级行业
sz.002809,红墙股份,化工,申万一级行业
sz.002810,山东赫达,化工,申万一级行业
sz.002811,亚泰国际,建筑装饰,申万一级行业
sz.002812,恩捷股份,化工,申万一级行业
sz.002813,路畅科技,通信,申万一级行业
sz.002815,崇达技术,电子,申万一级行业
sz.002816,和科达,机械设备,申万一级行业
sz.002817,黄山胶囊,医药生物,申万一级行业
sz.002818,富森美,商业贸易,申万一级行业
sz.002819,东方中科,机械设备,申万一级行业
sz.002820,桂发祥,食品饮料,申万一级行业
sz.002821,凯莱英,医药生物,申万一级行业
sz.002822,中装建设,建筑装饰,申万一级行业
sz.002823,凯中精密,电气设备,申万一级行业
sz.002824,和胜股份,有色金属,申万一级行业
sz.002825,纳尔股份,化工,申万一级行业
sz.002826,易明医药,医药生物,申万一级行业
sz.002827,高争民爆,化工,申万一级行业
sz.002828,贝肯能源,采掘,申万一级行业
sz.002829,星网宇达,国防军工,申万一级行业
sz.002830,名雕股份,建筑装饰,申万一级行业
sz.002831,裕同科技,轻工制造,申万一级行业
sz.002832,比音勒芬,纺织服装,申万一级行业
sz.002833,弘亚数控,机械设备,申万一级行业
sz.002835,同为股份,计算机,申万一级行业
sz.002836,新宏泽,轻工制造,申万一级行业
sz.002837,英维克,机械设备,申万一级行业
sz.002838,道恩股份,化工,申万一级行业
sz.002839,张家港行,银行,申万一级行业
sz.002840,华统股份,食品饮料,申万一级行业
sz.002841,视源股份,电子,申万一级行业
sz.002842,翔鹭钨业,有色金属,申万一级行业
sz.002843,泰嘉股份,机械设备,申万一级行业
sz.002845,同兴达,电子,申万一级行业
sz.002846,英联股份,轻工制造,申万一级行业
sz.002847,盐津铺子,食品饮料,申万一级行业
sz.002848,高斯贝尔,家用电器,申万一级行业
sz.002849,威星智能,机械设备,申万一级行业
